employee_id,first_name,last_name,department_id,job_role,job_level,hire_date,gender,age,marital_status,education_level,distance_from_home,business_travel,manager_id,current_status
1969,Camila,Navarro,2,Software Engineer,2,2021-10-09,Female,54,Married,College,9,Travel_Rarely,638,Active
1970,Rosa,Varga,6,Support Representative,2,2016-03-16,Male,33,Divorced,College,7,Travel_Frequently,1697,Active
1971,Priya,Simonsen,6,Support Representative,3,2015-11-08,Male,43,Married,Bachelor,11,Travel_Rarely,431,Active
1972,Claire,Grimaldi,3,HR Generalist,1,2019-04-01,Male,38,Married,Master,1,Travel_Frequently,1098,Active
1973,Yuki,Kaur,4,Finance Manager,5,2015-04-12,Male,55,Married,Master,26,Travel_Rarely,549,Active
1974,Claire,Haddad,2,QA Engineer,1,2024-03-06,Female,31,Divorced,Below College,2,Travel_Rarely,1317,Active
1975,Grace,Kaur,1,Sales Executive,4,2005-04-10,Male,39,Single,Master,15,Travel_Rarely,532,Active
1976,Soren,Pashkov,2,Software Engineer,2,2005-07-23,Male,42,Single,College,23,Non-Travel,1263,Active
1979,Freya,Whitfield,2,Engineering Director,3,2014-03-19,Female,31,Married,Bachelor,10,Non-Travel,638,Active
1980,Lena,Fitzgerald,5,Operations Director,2,2020-04-15,Female,54,Single,Bachelor,10,Travel_Rarely,1005,Active
1981,Freya,Ramos,6,Support Representative,2,2021-04-05,Male,24,Single,College,1,Travel_Rarely,165,Active
1982,Aarav,Bakker,2,QA Engineer,1,2020-06-16,Male,23,Single,College,12,Travel_Rarely,468,Active
1985,Sofia,Navarro,2,QA Engineer,2,2015-05-25,Female,40,Married,Bachelor,11,Travel_Frequently,1263,Active
1986,Divya,Bergman,1,Sales Executive,2,2014-11-12,Female,40,Married,College,2,Travel_Rarely,2056,Active
1987,Nadia,Sharma,3,HR Generalist,1,2023-06-19,Female,25,Married,Bachelor,2,Travel_Rarely,590,Active
1989,Samir,Mehta,2,QA Engineer,1,2013-05-06,Male,30,Married,College,1,Travel_Rarely,1539,Active
1992,Fatima,Hassan,2,QA Engineer,1,2023-02-20,Male,25,Divorced,Below College,2,Travel_Rarely,1666,Active
1993,Hugo,Mbeki,6,Support Representative,3,2008-06-04,Male,47,Single,Bachelor,25,Travel_Rarely,1606,Active
1994,Caleb,Fitzgerald,2,QA Engineer,1,2024-08-09,Male,33,Divorced,College,1,Non-Travel,901,Active
1995,Hannah,Ibrahim,1,Sales Executive,2,2010-02-09,Male,38,Married,Master,1,Travel_Rarely,81,Active
1996,Anika,Hassan,1,Sales Representative,1,2023-05-14,Male,31,Married,College,2,Travel_Rarely,1457,Active
1997,Hugo,Silva,5,Operations Director,2,2017-04-30,Male,38,Married,Master,6,Travel_Frequently,601,Active
1998,Peter,Fitzgerald,2,Software Engineer,2,2021-04-17,Male,42,Divorced,Master,18,Travel_Rarely,1263,Active
1999,Nikolai,Hassan,2,Software Engineer,1,2020-03-31,Male,41,Married,Bachelor,1,Travel_Rarely,352,Active
2000,Idris,Nakamura,2,Engineering Director,3,2012-02-28,Female,47,Married,Below College,1,Non-Travel,1061,Active
2003,Viktor,Ferreira,2,QA Engineer,1,2023-02-06,Male,35,Married,Master,11,Travel_Rarely,1422,Active
2007,Soren,Ferreira,2,Software Engineer,1,2022-11-08,Male,22,Single,College,1,Travel_Rarely,1485,Active
2008,Amara,Ibrahim,2,Software Engineer,2,2015-11-03,Male,35,Single,Master,9,Travel_Rarely,1069,Active
2009,Lena,Mbeki,6,Support Representative,2,2016-08-23,Female,33,Married,College,15,Travel_Rarely,1697,Active
2010,Marcus,Nakamura,2,QA Engineer,1,2019-12-08,Female,32,Single,Master,29,Travel_Rarely,815,Active
2012,Ethan,Novak,2,QA Engineer,1,2024-11-18,Male,40,Married,Master,1,Travel_Rarely,1128,Active
2013,Aisha,Delacroix,1,Sales Representative,1,2023-01-16,Male,32,Married,Master,1,Travel_Rarely,580,Active
2014,Andre,Hassan,2,Software Engineer,2,2018-07-19,Male,39,Single,Below College,24,Travel_Rarely,1867,Active
2015,Sofia,Duarte,2,Engineering Director,3,2007-12-02,Female,38,Married,Bachelor,10,Travel_Rarely,396,Active
2016,Aisha,Haddad,1,Sales Executive,3,2011-09-30,Female,32,Married,Master,1,Travel_Rarely,1039,Active
2017,Jonas,Tanaka,2,Engineering Director,3,2009-05-12,Female,37,Married,Bachelor,10,Travel_Rarely,396,Active
2018,Ethan,Petrov,1,Sales Executive,2,2020-12-01,Female,25,Divorced,College,8,Travel_Rarely,118,Active
2019,Zara,Ramos,1,Sales Representative,1,2016-07-16,Male,52,Divorced,Master,29,Non-Travel,118,Active
2020,Peter,Eriksen,2,Software Engineer,1,2021-12-18,Male,44,Single,Bachelor,1,Travel_Rarely,999,Active
2021,Nina,Andersen,1,Sales Representative,1,2023-03-07,Male,21,Single,Below College,5,Travel_Rarely,302,Active
2022,Isabel,Ibrahim,4,Finance Manager,5,2019-10-25,Male,39,Single,Bachelor,9,Non-Travel,1338,Active
2023,Samir,Lombardi,1,Sales Representative,1,2023-05-09,Male,23,Married,Bachelor,9,Travel_Frequently,1869,Terminated
2024,Mira,Eriksen,1,Sales Executive,3,2016-08-30,Female,36,Married,Bachelor,3,Travel_Rarely,1863,Active
2025,Jonas,Mbeki,5,Operations Director,2,2021-05-28,Female,36,Divorced,College,4,Travel_Frequently,1026,Active
2026,Ethan,Marchetti,6,Support Representative,2,2012-09-04,Male,56,Divorced,Master,1,Non-Travel,431,Active
2027,Andre,Okafor,2,Software Engineer,1,2022-02-22,Male,29,Married,Master,1,Travel_Rarely,575,Terminated
2031,Zara,Moreau,4,Finance Manager,5,2003-06-22,Male,42,Married,Bachelor,2,Travel_Rarely,1191,Active
2032,Nina,Jokinen,2,QA Engineer,1,2014-11-09,Male,56,Married,College,7,Travel_Rarely,1255,Terminated
2034,Nadia,Larsen,5,Operations Director,4,2005-06-28,Female,41,Married,Master,28,Travel_Rarely,1373,Active
2035,Amara,Ramos,1,Sales Executive,2,2017-05-12,Female,34,Married,Bachelor,28,Travel_Rarely,862,Active
2036,Zara,Whitfield,1,Sales Executive,2,2010-05-03,Male,36,Divorced,Master,15,Non-Travel,106,Active
2037,Felix,Mehta,1,Sales Executive,2,2020-02-13,Male,41,Divorced,Bachelor,3,Travel_Rarely,2056,Active
2038,Elena,Delacroix,2,Software Engineer,1,2021-01-09,Male,32,Single,Bachelor,2,Travel_Rarely,815,Active
2040,Hugo,Mbeki,3,HR Generalist,3,2016-08-27,Female,35,Single,Master,26,Travel_Rarely,698,Active
2041,Peter,Castellanos,1,Sales Executive,2,2015-03-22,Female,38,Married,College,10,Travel_Rarely,81,Active
2044,Nadia,Haddad,1,Sales Executive,2,2018-06-29,Male,50,Divorced,Master,1,Travel_Frequently,986,Terminated
2045,Mei,Lindqvist,1,Sales Executive,2,2019-12-07,Female,36,Married,Master,11,Travel_Rarely,106,Active
2046,Omar,Kowalski,1,Sales Executive,2,2020-01-19,Female,45,Single,Bachelor,20,Travel_Rarely,1975,Active
2048,Hannah,Kowalski,2,Software Engineer,1,2023-12-08,Male,40,Single,Master,2,Travel_Rarely,1128,Active
2049,Leila,Novak,6,Support Representative,2,2015-07-30,Male,35,Married,Master,18,Travel_Frequently,1127,Active
2051,Mei,Ramos,2,Software Engineer,1,2020-02-05,Female,40,Married,Master,2,Travel_Rarely,1128,Active
2052,Amara,Lindqvist,2,Software Engineer,1,2021-08-03,Female,35,Married,Master,1,Travel_Rarely,1422,Active
2053,Amara,Ortega,2,QA Engineer,2,2021-06-10,Male,29,Married,College,13,Travel_Rarely,1608,Active
2054,Freya,Larsen,2,Software Engineer,1,2020-07-07,Female,29,Single,Master,28,Travel_Rarely,575,Active
2055,Oscar,Bakker,1,Sales Executive,3,2021-09-08,Male,50,Divorced,Bachelor,28,Travel_Rarely,1138,Terminated
2056,Grace,Krishnan,1,Sales Executive,4,2005-11-03,Female,39,Married,Below College,24,Travel_Rarely,1372,Active
2057,Kwame,Cardoso,5,Operations Director,2,2016-02-29,Male,31,Single,Bachelor,5,Non-Travel,1360,Active
2060,Andre,Halvorsen,1,Sales Representative,1,2021-01-14,Female,26,Single,Bachelor,5,Travel_Rarely,1732,Active
2061,Diego,Quintero,2,QA Engineer,2,2020-04-09,Male,36,Married,College,23,Travel_Frequently,447,Active
2062,Marcus,Dubois,6,Support Representative,3,2018-05-13,Male,39,Married,Below College,6,Travel_Rarely,431,Active
2064,Mira,Jokinen,5,Operations Director,2,2019-08-06,Male,27,Married,Bachelor,4,Travel_Rarely,1360,Active
2065,Chloe,Haddad,1,Sales Executive,2,2016-10-04,Male,49,Married,Bachelor,2,Travel_Frequently,986,Active
2068,Tariq,Bianchi,2,QA Engineer,2,2021-03-12,Male,34,Married,Bachelor,8,Travel_Rarely,1069,Active
