employee_id,first_name,last_name,employee_name,department_id,department_name,division,job_role,job_level,business_travel,hire_date,termination_date,current_status,attrition_flag,tenure_years,tenure_cohort,tenure_cohort_sort,gender,age,marital_status,education_level,distance_from_home,manager_id,manager_name,monthly_income,income_pct_rank_in_role,income_quartile_in_role,income_quartile_label,pct_vs_role_average,stock_option_level,salary_hike_pct,latest_review_date,performance_rating,job_satisfaction,environment_satisfaction,work_life_balance,overtime_flag,voluntary_flag
850,Caleb,Jokinen,Caleb Jokinen,2,Engineering,Technology,Software Engineer,1,Non-Travel,2025-08-05,,Active,0,0.41,0-1 yr,1,Male,27,Married,Bachelor,3,1523.0,Daniel Osei,1706,0.0275,1,Q1 (lowest paid in role),-47.3,3,11.0,2025-12-23,3,4,4,2,No,
851,Grace,Tanaka,Grace Tanaka,4,Finance,Corporate Services,Finance Manager,4,Travel_Rarely,2005-05-09,,Active,0,20.65,10 yr+,5,Female,51,Married,Master,26,374.0,Aarav Lindqvist,16307,0.2475,1,Q1 (lowest paid in role),-5.1,1,14.0,2025-12-22,3,3,1,2,No,
852,Claire,Andersen,Claire Andersen,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2020-07-30,,Active,0,5.42,5-10 yr,4,Male,44,Single,Bachelor,4,1661.0,Daniel Krishnan,5933,0.3231,2,Q2,-21.2,0,12.0,2025-12-22,3,2,4,2,No,
854,Daniel,Andersen,Daniel Andersen,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2021-02-24,,Active,0,4.85,3-5 yr,3,Male,25,Single,Below College,2,1666.0,Soren Marchetti,3424,0.6632,3,Q3,5.7,0,13.0,2025-12-12,3,1,1,2,No,
855,Nadia,Mehta,Nadia Mehta,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2016-05-18,,Active,0,9.62,5-10 yr,4,Male,33,Divorced,Bachelor,1,1050.0,Tobias Haddad,4037,0.0062,1,Q1 (lowest paid in role),-41.7,1,22.0,2025-12-22,4,1,1,3,No,
856,Fatima,Reyes,Fatima Reyes,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2019-10-20,,Active,0,6.2,5-10 yr,4,Female,35,Single,Below College,27,1422.0,Isabel Vandenberg,2559,0.3402,2,Q2,-21.0,0,11.0,2025-12-23,3,1,3,2,No,
857,Viktor,Petrov,Viktor Petrov,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2007-03-02,,Active,0,18.83,10 yr+,5,Male,36,Married,College,1,81.0,Sofia Cardoso,6201,0.4892,2,Q2,-10.4,1,14.0,2025-12-26,3,4,2,2,Yes,
859,Kwame,Okafor,Kwame Okafor,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2020-05-13,,Active,0,5.63,5-10 yr,4,Male,32,Divorced,Master,13,1050.0,Tobias Haddad,4403,0.0923,1,Q1 (lowest paid in role),-36.4,1,11.0,2025-12-12,3,4,2,2,No,
861,Amara,Haddad,Amara Haddad,2,Engineering,Technology,Software Engineer,1,Travel_Frequently,2020-08-20,,Active,0,5.36,5-10 yr,4,Male,30,Divorced,Master,5,1539.0,Camila Dubois,3761,0.7388,3,Q3,16.1,1,12.0,2025-12-13,3,4,2,2,No,
862,Hugo,Grimaldi,Hugo Grimaldi,1,Sales,Go-To-Market,Sales Executive,3,Travel_Rarely,2020-07-01,,Active,0,5.5,5-10 yr,4,Female,53,Married,College,7,1372.0,Tobias Varga,10934,0.9569,4,Q4 (highest paid in role),57.9,1,18.0,2025-12-30,3,4,1,3,Yes,
864,Andre,Eriksen,Andre Eriksen,1,Sales,Go-To-Market,Sales Executive,3,Travel_Rarely,2020-10-04,,Active,0,5.24,5-10 yr,4,Male,45,Divorced,Bachelor,9,1716.0,Elena Pashkov,10761,0.9385,4,Q4 (highest paid in role),55.4,1,12.0,2025-12-30,3,1,4,3,Yes,
865,Hugo,Halvorsen,Hugo Halvorsen,2,Engineering,Technology,Software Engineer,2,Travel_Rarely,2020-11-12,,Active,0,5.13,5-10 yr,4,Female,32,Married,College,8,1217.0,Soren Sharma,5175,0.9278,4,Q4 (highest paid in role),59.7,1,12.0,2025-12-28,3,3,3,2,No,
867,Aarav,Navarro,Aarav Navarro,5,Operations,Technology,Operations Director,4,Travel_Frequently,2016-12-28,,Active,0,9.01,5-10 yr,4,Female,52,Married,Master,25,1373.0,Marcus Hassan,13826,0.9931,4,Q4 (highest paid in role),89.5,0,22.0,2025-12-16,4,4,3,3,No,
868,Rosa,Varga,Rosa Varga,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2024-01-10,,Active,0,1.97,1-3 yr,2,Male,37,Divorced,Master,16,81.0,Sofia Cardoso,6334,0.5138,3,Q3,-8.5,2,19.0,2025-12-17,3,3,4,3,No,
869,Marcus,Halvorsen,Marcus Halvorsen,3,HR,Corporate Services,HR Generalist,1,Travel_Rarely,2020-09-17,,Active,0,5.29,5-10 yr,4,Male,28,Divorced,College,8,590.0,Rosa Fitzgerald,4936,0.6863,3,Q3,16.5,1,13.0,2025-12-23,3,4,2,3,No,
872,Felix,Pashkov,Felix Pashkov,5,Operations,Technology,Operations Director,2,Travel_Rarely,2023-09-04,,Active,0,2.32,1-3 yr,2,Male,22,Married,College,1,112.0,Ethan Bergman,4775,0.1736,1,Q1 (lowest paid in role),-34.5,2,22.0,2025-12-13,4,4,4,1,No,
874,Soren,Quintero,Soren Quintero,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2022-07-06,,Active,0,3.49,3-5 yr,3,Male,44,Married,Master,8,999.0,Jonas Mbeki,2818,0.4767,2,Q2,-12.9,1,24.0,2025-12-15,4,4,1,2,Yes,
875,Marcus,Aoki,Marcus Aoki,2,Engineering,Technology,Software Engineer,1,Travel_Frequently,2023-07-26,,Active,0,2.43,1-3 yr,2,Male,42,Single,Below College,2,1035.0,Lena Osei,2515,0.3162,2,Q2,-22.4,0,14.0,2025-12-26,3,4,2,3,Yes,
878,Luis,Kowalski,Luis Kowalski,3,HR,Corporate Services,HR Generalist,1,Travel_Rarely,2020-06-21,,Active,0,5.53,5-10 yr,4,Male,36,Married,Bachelor,8,1098.0,Jonas Novak,2342,0.2549,2,Q2,-44.7,0,21.0,2025-12-29,4,1,1,3,No,
879,Daniel,Cardoso,Daniel Cardoso,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2020-12-22,,Active,0,5.02,5-10 yr,4,Male,25,Married,Below College,3,840.0,Viktor Steiner,4194,0.0431,1,Q1 (lowest paid in role),-39.4,0,18.0,2025-12-25,3,1,3,3,Yes,
880,Mira,Hassan,Mira Hassan,5,Operations,Technology,Operations Director,3,Travel_Rarely,2008-03-14,,Active,0,17.8,10 yr+,5,Female,35,Married,Bachelor,9,1367.0,Isabel Duarte,10685,0.8889,4,Q4 (highest paid in role),46.5,1,20.0,2025-12-19,4,3,4,3,Yes,
882,Andre,Duarte,Andre Duarte,2,Engineering,Technology,QA Engineer,1,Non-Travel,2022-09-16,,Active,0,3.29,3-5 yr,3,Male,32,Divorced,Bachelor,1,1472.0,Divya Lindqvist,2314,0.1977,1,Q1 (lowest paid in role),-28.5,1,12.0,2025-12-26,3,4,4,3,No,
885,Tariq,Bianchi,Tariq Bianchi,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2020-01-06,,Active,0,5.98,5-10 yr,4,Male,25,Married,Below College,4,840.0,Viktor Steiner,4256,0.0554,1,Q1 (lowest paid in role),-38.5,0,12.0,2025-12-26,3,1,3,4,No,
887,Freya,Ibrahim,Freya Ibrahim,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2021-11-06,,Active,0,4.15,3-5 yr,3,Female,49,Married,Bachelor,1,58.0,Isabel Hassan,3580,0.7079,3,Q3,10.5,1,16.0,2025-12-23,3,1,3,3,No,
888,Yuki,Ferreira,Yuki Ferreira,2,Engineering,Technology,QA Engineer,1,Non-Travel,2020-01-11,,Active,0,5.97,5-10 yr,4,Male,24,Married,Below College,4,1666.0,Soren Marchetti,3162,0.5581,3,Q3,-2.3,0,17.0,2025-12-16,3,4,1,2,No,
889,Claire,Kaur,Claire Kaur,1,Sales,Go-To-Market,Sales Executive,2,Travel_Frequently,2015-11-10,,Active,0,10.14,10 yr+,5,Male,32,Married,College,5,1968.0,Andre Ortega,6524,0.5446,3,Q3,-5.8,1,14.0,2025-12-23,3,2,2,3,No,
893,Ethan,Tanaka,Ethan Tanaka,1,Sales,Go-To-Market,Sales Representative,1,Travel_Rarely,2023-02-22,,Active,0,2.86,1-3 yr,2,Male,38,Married,Bachelor,9,118.0,Anika Bergman,2899,0.7561,3,Q3,10.4,1,19.0,2025-12-16,3,2,2,3,No,
894,Daniel,Novak,Daniel Novak,2,Engineering,Technology,QA Engineer,2,Travel_Rarely,2020-10-29,,Active,0,5.17,5-10 yr,4,Female,42,Married,Bachelor,3,1263.0,Caleb Eriksen,5231,0.9225,4,Q4 (highest paid in role),61.6,1,13.0,2025-12-17,3,4,3,2,Yes,
895,Fatima,Varga,Fatima Varga,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2019-01-23,,Active,0,6.94,5-10 yr,4,Male,31,Married,Master,11,997.0,Leila Krishnan,2356,0.2234,1,Q1 (lowest paid in role),-27.3,1,19.0,2025-12-29,3,4,4,3,Yes,
897,Diego,Rossi,Diego Rossi,1,Sales,Go-To-Market,Sales Executive,4,Travel_Rarely,2023-09-27,,Active,0,2.26,1-3 yr,2,Male,53,Married,Bachelor,8,131.0,Zara Mehta,11836,0.96,4,Q4 (highest paid in role),70.9,1,14.0,2025-12-24,3,4,1,3,No,
899,Tariq,Petrov,Tariq Petrov,5,Operations,Technology,Operations Director,3,Travel_Rarely,2012-05-12,,Active,0,13.64,10 yr+,5,Male,35,Married,Bachelor,25,1367.0,Isabel Duarte,10903,0.9236,4,Q4 (highest paid in role),49.5,0,16.0,2025-12-25,3,2,4,3,No,
900,Jonas,Ortega,Jonas Ortega,1,Sales,Go-To-Market,Sales Representative,1,Travel_Frequently,2020-04-07,,Active,0,5.73,5-10 yr,4,Female,37,Married,College,21,244.0,Divya Navarro,2973,0.7927,4,Q4 (highest paid in role),13.2,1,15.0,2025-12-17,3,4,3,3,No,
901,Chloe,Mbeki,Chloe Mbeki,2,Engineering,Technology,Engineering Director,4,Travel_Rarely,2013-01-08,,Active,0,12.98,10 yr+,5,Female,53,Single,Master,23,162.0,Soren Pashkov,14275,0.3544,2,Q2,-11.0,0,18.0,2025-12-29,3,4,4,3,No,
902,Nadia,Duarte,Nadia Duarte,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Frequently,2020-10-14,,Active,0,5.21,5-10 yr,4,Female,43,Married,Bachelor,1,372.0,Soren Duarte,5562,0.2462,1,Q1 (lowest paid in role),-26.1,1,13.0,2025-12-16,3,4,4,2,No,
903,Samir,Novak,Samir Novak,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2018-08-02,,Active,0,7.41,5-10 yr,4,Female,47,Married,College,2,1975.0,Grace Kaur,4537,0.1108,1,Q1 (lowest paid in role),-34.5,1,22.0,2025-12-11,4,4,3,3,Yes,
904,Rahul,Moreau,Rahul Moreau,1,Sales,Go-To-Market,Sales Executive,3,Non-Travel,2015-04-03,,Active,0,10.75,10 yr+,5,Male,37,Single,College,19,1716.0,Elena Pashkov,7642,0.6769,3,Q3,10.4,0,13.0,2025-12-19,3,2,1,3,Yes,
905,Aisha,Nakamura,Aisha Nakamura,4,Finance,Corporate Services,Finance Manager,4,Non-Travel,1994-03-23,,Active,0,31.78,10 yr+,5,Male,50,Divorced,Master,2,787.0,Divya Novak,17924,0.5743,3,Q3,4.3,1,11.0,2025-12-11,3,1,1,3,No,
909,Diego,Marchetti,Diego Marchetti,3,HR,Corporate Services,HR Generalist,2,Travel_Rarely,2020-12-30,,Active,0,5.0,5-10 yr,4,Female,39,Married,Bachelor,2,1744.0,Grace Sharma,5204,0.7255,3,Q3,22.9,2,11.0,2025-12-30,3,4,4,3,No,
910,Anika,Hassan,Anika Hassan,3,HR,Corporate Services,HR Generalist,1,Travel_Rarely,2021-02-25,,Active,0,4.85,3-5 yr,3,Male,33,Divorced,College,3,2040.0,Hugo Mbeki,2277,0.2157,1,Q1 (lowest paid in role),-46.2,1,11.0,2025-12-26,3,2,4,4,Yes,
912,Yuki,Hassan,Yuki Hassan,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2021-11-10,,Active,0,4.14,3-5 yr,3,Female,29,Divorced,Below College,7,1655.0,Hannah Duarte,2532,0.3372,2,Q2,-21.8,3,14.0,2025-12-19,3,4,1,3,No,
913,Marcus,Bakker,Marcus Bakker,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2017-05-03,,Active,0,8.66,5-10 yr,4,Male,44,Married,College,9,999.0,Jonas Mbeki,2559,0.3402,2,Q2,-21.0,0,13.0,2025-12-27,3,1,2,3,Yes,
916,Andre,Haddad,Andre Haddad,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2021-06-16,,Active,0,4.54,3-5 yr,3,Male,28,Single,Master,5,174.0,Grace Dubois,4908,0.2215,1,Q1 (lowest paid in role),-29.1,0,14.0,2025-12-14,3,4,1,3,No,
920,Hugo,Ibrahim,Hugo Ibrahim,5,Operations,Technology,Operations Director,2,Travel_Rarely,2024-10-18,,Active,0,1.2,1-3 yr,2,Female,43,Divorced,Bachelor,8,2034.0,Nadia Larsen,4765,0.1667,1,Q1 (lowest paid in role),-34.7,1,21.0,2025-12-12,4,2,1,4,No,
924,Hugo,Mbeki,Hugo Mbeki,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2009-09-04,,Active,0,16.32,10 yr+,5,Male,36,Married,Below College,14,119.0,Fatima Novak,6586,0.4308,2,Q2,-12.5,1,17.0,2025-12-15,3,4,3,2,Yes,
925,Priya,Lombardi,Priya Lombardi,1,Sales,Go-To-Market,Sales Representative,1,Travel_Rarely,2022-06-29,,Active,0,3.51,3-5 yr,3,Female,47,Single,Master,2,118.0,Anika Bergman,3294,0.878,4,Q4 (highest paid in role),25.4,0,18.0,2025-12-13,3,4,4,2,Yes,
930,Hugo,Mbeki,Hugo Mbeki,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2023-07-23,,Active,0,2.44,1-3 yr,2,Female,28,Divorced,Bachelor,9,575.0,Soren Bergman,2377,0.2474,1,Q1 (lowest paid in role),-26.6,1,18.0,2025-12-19,3,3,3,3,No,
933,Jonas,Kowalski,Jonas Kowalski,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2024-09-02,,Active,0,1.33,1-3 yr,2,Female,27,Single,Bachelor,4,1523.0,Daniel Osei,2318,0.1924,1,Q1 (lowest paid in role),-28.5,0,19.0,2025-12-31,3,3,2,3,No,
934,Mira,Duarte,Mira Duarte,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2024-08-07,,Active,0,1.4,1-3 yr,2,Male,34,Divorced,Bachelor,10,386.0,Jonas Whitfield,2008,0.0465,1,Q1 (lowest paid in role),-38.0,2,14.0,2025-12-13,3,2,2,3,No,
936,Divya,Krishnan,Divya Krishnan,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2020-02-21,,Active,0,5.86,5-10 yr,4,Female,42,Single,College,14,1975.0,Grace Kaur,6244,0.5046,3,Q3,-9.8,0,17.0,2025-12-31,3,3,3,3,No,
939,Nikolai,Fitzgerald,Nikolai Fitzgerald,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2022-04-19,,Active,0,3.7,3-5 yr,3,Male,33,Single,Master,1,901.0,Chloe Mbeki,2799,0.4639,2,Q2,-13.6,0,11.0,2025-12-15,3,1,3,3,Yes,
940,Amara,Krishnan,Amara Krishnan,6,Customer Support,Go-To-Market,Support Representative,3,Travel_Rarely,2019-05-30,,Active,0,6.59,5-10 yr,4,Female,58,Divorced,Bachelor,5,1606.0,Aarav Eriksen,10552,0.8692,4,Q4 (highest paid in role),40.2,1,13.0,2025-12-25,3,2,3,3,Yes,
941,Omar,Duarte,Omar Duarte,1,Sales,Go-To-Market,Sales Representative,1,Travel_Rarely,2018-06-26,,Active,0,7.52,5-10 yr,4,Male,31,Married,Master,7,580.0,Yuki Nowak,2329,0.3659,2,Q2,-11.3,0,15.0,2025-12-25,3,3,2,4,No,
942,Freya,Quintero,Freya Quintero,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2015-06-03,,Active,0,10.58,10 yr+,5,Female,35,Married,Below College,21,1127.0,Ethan Simonsen,4014,0.0077,1,Q1 (lowest paid in role),-46.7,1,25.0,2025-12-27,4,4,4,1,Yes,
944,Omar,Simonsen,Omar Simonsen,2,Engineering,Technology,QA Engineer,3,Travel_Rarely,1999-10-08,,Active,0,26.23,10 yr+,5,Female,49,Married,College,8,1061.0,Claire Sharma,7403,1.0,4,Q4 (highest paid in role),128.7,1,11.0,2025-12-26,3,2,1,2,No,
945,Fatima,Haddad,Fatima Haddad,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2025-10-30,,Active,0,0.17,0-1 yr,1,Male,48,Married,Master,20,58.0,Isabel Hassan,2259,0.1615,1,Q1 (lowest paid in role),-30.3,2,17.0,2025-12-25,3,3,4,2,No,
947,Rosa,Castellanos,Rosa Castellanos,1,Sales,Go-To-Market,Sales Executive,2,Non-Travel,2016-05-11,,Active,0,9.64,5-10 yr,4,Female,31,Married,College,20,1319.0,Sofia Castellanos,6932,0.6215,3,Q3,0.1,1,13.0,2025-12-23,3,3,4,2,No,
949,Anika,Okafor,Anika Okafor,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2019-02-08,,Active,0,6.89,5-10 yr,4,Male,36,Single,Master,7,1424.0,Rahul Novak,4678,0.8591,4,Q4 (highest paid in role),44.4,0,18.0,2025-12-23,3,4,2,3,No,
950,Isabel,Grimaldi,Isabel Grimaldi,2,Engineering,Technology,Engineering Director,3,Travel_Rarely,2010-11-08,,Active,0,15.15,10 yr+,5,Female,38,Married,Bachelor,1,396.0,Chloe Tanaka,13582,0.2785,2,Q2,-15.3,1,13.0,2025-12-19,3,1,4,3,No,
951,Daniel,Hassan,Daniel Hassan,2,Engineering,Technology,QA Engineer,1,Non-Travel,2022-11-01,,Active,0,3.16,3-5 yr,3,Female,32,Married,Bachelor,1,815.0,Chloe Aoki,2332,0.2054,1,Q1 (lowest paid in role),-28.0,0,20.0,2025-12-12,4,2,3,3,No,
954,Nikolai,Jokinen,Nikolai Jokinen,1,Sales,Go-To-Market,Sales Executive,3,Travel_Rarely,2024-11-30,,Active,0,1.08,1-3 yr,2,Male,40,Divorced,Master,10,1716.0,Elena Pashkov,9705,0.8431,4,Q4 (highest paid in role),40.2,1,12.0,2025-12-26,3,2,1,2,No,
956,Rosa,Okafor,Rosa Okafor,1,Sales,Go-To-Market,Sales Executive,2,Travel_Frequently,2018-06-05,,Active,0,7.57,5-10 yr,4,Male,26,Single,Bachelor,1,2055.0,Oscar Bakker,4294,0.0646,1,Q1 (lowest paid in role),-38.0,0,12.0,2025-12-30,3,1,3,3,No,
957,Elena,Nowak,Elena Nowak,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2007-02-24,,Active,0,18.85,10 yr+,5,Male,41,Single,Bachelor,6,1035.0,Lena Osei,4721,0.876,4,Q4 (highest paid in role),45.8,0,13.0,2025-12-19,3,1,4,3,Yes,
958,Freya,Okafor,Freya Okafor,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2014-06-01,,Active,0,11.58,10 yr+,5,Male,36,Single,Master,2,1250.0,Bruno Castellanos,2519,0.3295,2,Q2,-22.2,0,21.0,2025-12-25,4,3,3,3,No,
961,Luis,Jokinen,Luis Jokinen,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2016-05-06,,Active,0,9.65,5-10 yr,4,Female,31,Married,Bachelor,12,1697.0,Aarav Haddad,5855,0.3154,2,Q2,-22.2,2,11.0,2025-12-18,3,4,4,1,Yes,
964,Freya,Haddad,Freya Haddad,2,Engineering,Technology,Software Engineer,1,Travel_Frequently,2024-12-15,,Active,0,1.04,1-3 yr,2,Male,40,Divorced,Master,9,352.0,Felix Reyes,3617,0.7148,3,Q3,11.6,1,14.0,2025-12-27,3,2,4,3,Yes,
966,Fatima,Whitfield,Fatima Whitfield,5,Operations,Technology,Operations Director,2,Travel_Rarely,2017-05-08,,Active,0,8.65,5-10 yr,4,Female,32,Married,Master,3,1283.0,Aisha Aoki,6725,0.5486,3,Q3,-7.8,1,12.0,2025-12-17,3,1,3,4,No,
969,Hugo,Delacroix,Hugo Delacroix,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2020-01-09,,Active,0,5.98,5-10 yr,4,Female,33,Single,Bachelor,1,1697.0,Aarav Haddad,6949,0.5385,3,Q3,-7.7,0,14.0,2025-12-25,3,4,2,3,No,
972,Camila,Tanaka,Camila Tanaka,2,Engineering,Technology,QA Engineer,2,Non-Travel,2016-09-07,,Active,0,9.31,5-10 yr,4,Male,45,Married,College,4,1941.0,Andre Delacroix,4447,0.8605,4,Q4 (highest paid in role),37.4,0,12.0,2025-12-21,3,2,3,2,No,
974,Aisha,Dubois,Aisha Dubois,1,Sales,Go-To-Market,Sales Representative,1,Travel_Frequently,2022-08-24,,Active,0,3.35,3-5 yr,3,Female,29,Married,Bachelor,20,1732.0,Claire Mehta,2157,0.2073,1,Q1 (lowest paid in role),-17.9,1,15.0,2025-12-31,3,4,3,3,No,
975,Omar,Mehta,Omar Mehta,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2020-01-31,,Active,0,5.92,5-10 yr,4,Female,35,Married,Bachelor,18,1070.0,Samir Eriksen,4601,0.1415,1,Q1 (lowest paid in role),-33.6,0,16.0,2025-12-21,3,3,3,3,No,
976,Soren,Varga,Soren Varga,4,Finance,Corporate Services,Finance Manager,4,Travel_Rarely,2016-07-27,,Active,0,9.43,5-10 yr,4,Male,52,Married,College,1,374.0,Aarav Lindqvist,17099,0.4356,2,Q2,-0.5,1,15.0,2025-12-31,3,4,4,2,No,
981,Zara,Novak,Zara Novak,4,Finance,Corporate Services,Finance Manager,4,Travel_Rarely,2008-01-29,,Active,0,17.92,10 yr+,5,Male,53,Divorced,College,2,374.0,Aarav Lindqvist,14852,0.1485,1,Q1 (lowest paid in role),-13.6,1,13.0,2025-12-19,3,3,3,4,No,
982,Mira,Tanaka,Mira Tanaka,1,Sales,Go-To-Market,Sales Executive,3,Travel_Rarely,2017-01-17,,Active,0,8.95,5-10 yr,4,Male,30,Divorced,College,8,404.0,Nadia Kowalski,7264,0.6369,3,Q3,4.9,1,11.0,2025-12-14,3,3,3,4,No,
983,Claire,Hassan,Claire Hassan,1,Sales,Go-To-Market,Sales Executive,2,Non-Travel,2020-11-25,,Active,0,5.1,5-10 yr,4,Female,38,Single,Bachelor,10,573.0,Soren Fitzgerald,5666,0.4092,2,Q2,-18.2,0,13.0,2025-12-16,3,4,3,3,Yes,
984,Jonas,Castellanos,Jonas Castellanos,1,Sales,Go-To-Market,Sales Executive,3,Travel_Rarely,2015-03-03,,Active,0,10.83,10 yr+,5,Male,35,Divorced,Master,3,1863.0,Oscar Kowalski,7823,0.6862,3,Q3,13.0,1,13.0,2025-12-11,3,4,4,3,No,
985,Samir,Larsen,Samir Larsen,1,Sales,Go-To-Market,Sales Executive,3,Travel_Rarely,2017-04-09,,Active,0,8.73,5-10 yr,4,Male,39,Single,Doctor,2,1716.0,Elena Pashkov,7880,0.6923,3,Q3,13.8,0,18.0,2025-12-19,3,3,1,3,No,
987,Lena,Lindqvist,Lena Lindqvist,5,Operations,Technology,Operations Director,2,Travel_Frequently,2006-05-09,,Active,0,19.65,10 yr+,5,Male,47,Divorced,Master,16,1005.0,Zara Lindqvist,5067,0.2431,1,Q1 (lowest paid in role),-30.5,0,19.0,2025-12-12,3,3,3,4,Yes,
990,Kwame,Nowak,Kwame Nowak,1,Sales,Go-To-Market,Sales Executive,2,Non-Travel,2018-12-04,,Active,0,7.07,5-10 yr,4,Male,36,Divorced,Master,8,81.0,Sofia Cardoso,5079,0.2554,2,Q2,-26.6,2,13.0,2025-12-12,3,4,1,3,No,
992,Tariq,Reyes,Tariq Reyes,4,Finance,Corporate Services,Finance Manager,4,Non-Travel,2015-11-13,,Active,0,10.13,10 yr+,5,Male,33,Single,Bachelor,17,1578.0,Tariq Pashkov,17444,0.495,2,Q2,1.5,0,11.0,2025-12-23,3,3,4,3,No,
995,Lena,Pashkov,Lena Pashkov,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2022-10-14,,Active,0,3.21,3-5 yr,3,Female,33,Single,Below College,13,901.0,Chloe Mbeki,3452,0.6735,3,Q3,6.5,0,18.0,2025-12-17,3,4,2,3,No,
996,Priya,Bakker,Priya Bakker,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2020-12-30,,Active,0,5.0,5-10 yr,4,Female,45,Divorced,Master,1,999.0,Jonas Mbeki,2270,0.1705,1,Q1 (lowest paid in role),-29.9,2,14.0,2025-12-21,3,4,4,3,No,
997,Leila,Krishnan,Leila Krishnan,2,Engineering,Technology,Engineering Director,4,Travel_Rarely,2020-10-26,,Active,0,5.18,5-10 yr,4,Male,50,Divorced,College,1,162.0,Soren Pashkov,17399,0.6076,3,Q3,8.5,1,22.0,2025-12-27,4,4,4,2,No,
998,Nina,Steiner,Nina Steiner,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Frequently,2019-01-20,,Active,0,6.95,5-10 yr,4,Female,33,Married,Master,1,1697.0,Aarav Haddad,5488,0.2308,1,Q1 (lowest paid in role),-27.1,1,13.0,2025-12-30,3,2,3,3,Yes,
999,Jonas,Mbeki,Jonas Mbeki,2,Engineering,Technology,Engineering Director,5,Travel_Frequently,2007-10-20,,Active,0,18.2,10 yr+,5,Male,41,Divorced,Bachelor,9,522.0,Anika Bianchi,19419,0.8734,4,Q4 (highest paid in role),21.1,1,17.0,2025-12-12,3,3,1,4,No,
1001,Claire,Bakker,Claire Bakker,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2023-07-21,,Active,0,2.45,1-3 yr,2,Female,27,Married,Master,16,1523.0,Daniel Osei,2811,0.4729,2,Q2,-13.2,1,14.0,2025-12-28,3,2,3,3,No,
1002,Ethan,Andersen,Ethan Andersen,2,Engineering,Technology,QA Engineer,2,Non-Travel,2016-12-18,,Active,0,9.03,5-10 yr,4,Male,45,Married,College,23,1941.0,Andre Delacroix,3633,0.6705,3,Q3,12.2,1,15.0,2025-12-21,3,1,4,3,Yes,
1003,Divya,Bianchi,Divya Bianchi,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2016-03-16,,Active,0,9.79,5-10 yr,4,Female,47,Single,College,4,1975.0,Grace Kaur,4163,0.0338,1,Q1 (lowest paid in role),-39.9,0,17.0,2025-12-21,3,4,4,3,Yes,
1005,Zara,Lindqvist,Zara Lindqvist,5,Operations,Technology,Operations Director,4,Travel_Rarely,2013-10-01,,Active,0,12.25,10 yr+,5,Male,50,Married,Bachelor,24,1373.0,Marcus Hassan,13973,1.0,4,Q4 (highest paid in role),91.5,1,18.0,2025-12-13,3,3,4,3,Yes,
1006,Caleb,Delacroix,Caleb Delacroix,2,Engineering,Technology,Software Engineer,1,Travel_Frequently,2023-04-15,,Active,0,2.71,1-3 yr,2,Male,38,Married,Below College,10,1128.0,Kwame Mehta,2684,0.3952,2,Q2,-17.2,1,17.0,2025-12-17,3,3,3,2,No,
1007,Hugo,Duarte,Hugo Duarte,5,Operations,Technology,Operations Director,3,Travel_Rarely,2017-04-20,,Active,0,8.7,5-10 yr,4,Male,46,Divorced,College,7,867.0,Aarav Navarro,10845,0.9097,4,Q4 (highest paid in role),48.7,1,13.0,2025-12-11,3,3,4,3,No,
